player_id,player_name,position,country,date_of_birth,height
p60307,Pascal Groß,Midfielder,Germany,6/15/1991,181
p60314,Ryan Gazet Du Chattelier,Forward,Australia,2/17/1991,196
p60433,Antonio German,Forward,Grenada,12/26/1991,181
p6047,Javi Moreno,Forward,Spain,9/10/1974,178
p60479,Henrik Dalsgaard,Defender,Denmark,7/27/1989,192
p60488,Tom Adeyemi,Midfielder,England,10/24/1991,185
p60490,Danny Wilson,Defender,Scotland,12/27/1991,187
p6050,Kasey Keller,Goalkeeper,United States,11/29/1969,188
p60551,Ashley Westwood,Midfielder,England,4/1/1990,175
p60586,Jóhann Gudmundsson,Midfielder,Iceland,10/27/1990,186
p60598,Aleksandar Dragovic,Defender,Austria,3/6/1991,186
p6068,Gustavo Bartelt,Forward,Argentina,9/2/1974,180
p60689,Chris Wood,Forward,New Zealand,12/7/1991,191
p60706,Adrián,Goalkeeper,Spain,1/3/1987,190
p6072,César,Goalkeeper,Spain,9/2/1971,185
p6074,Ivan Campo,Midfielder,Spain,2/21/1974,185
p6075,Julio Santos,Defender,Brazil,11/18/1978,186
p60772,Thibaut Courtois,Goalkeeper,Belgium,5/11/1992,199
p60794,Adam Matthews,Defender,Wales,1/13/1992,178
p6081,Geremi,Midfielder,Cameroon,12/20/1978,177
p6083,Claude Makelele,Midfielder,France,2/18/1973,174
p60865,Apostolos Vellios,Forward,Greece,1/8/1992,191
p60914,Joel Matip,Defender,Cameroon,8/8/1991,195
p60938,Gregg Wylde,Defender,Scotland,3/23/1991,176
p6099,Javier De Pedro,Midfielder,Spain,8/4/1973,180
p61,David Batty,Midfielder,England,12/2/1968,173
p61023,Bruno Ribeiro,Defender,Brazil,4/1/1983,172
p6112,Mauricio Pellegrino,Defender,Argentina,10/5/1971,193
p6125,Ricardo,Goalkeeper,Spain,12/30/1971,187
p61262,Oscar,Midfielder,Brazil,9/9/1991,179
p6127,Gabriel Heinze,Defender,Argentina,4/19/1978,178
p61302,Ryan Allsop,Goalkeeper,England,6/17/1992,189
p61316,Joselu,Forward,Spain,3/27/1990,192
p61366,Kevin De Bruyne,Midfielder,Belgium,6/28/1991,181
p6145,Iván Kaviedes,,Ecuador,10/24/1977,182
p61538,Callum McManaman,Midfielder,England,4/25/1991,175
p61548,Manolo Gabbiadini,Forward,Italy,11/26/1991,181
p61558,Thiago,Midfielder,Spain,4/11/1991,174
p61566,Roberto Pereyra,Midfielder,Argentina,1/7/1991,182
p61595,Marc Muniesa,Defender,Spain,3/27/1992,179
p61600,Romaine Sawyers,Midfielder,St. Kitts & Nevis,11/2/1991,175
p61601,Paul Downing,Defender,England,10/26/1991,188
p61602,Corry Evans,Defender,Northern Ireland,7/30/1990,180
p61603,Danny Drinkwater,Midfielder,England,3/5/1990,178
p61604,Matty James,Midfielder,England,7/22/1991,181
p61739,Maxime Le Marchand,Defender,France,10/11/1989,185
p61760,Kristoffer Nordfeldt,Goalkeeper,Sweden,6/23/1989,190
p61810,Pontus Jansson,Defender,Sweden,2/13/1991,194
p61855,Vegard Forren,Defender,Norway,2/16/1988,186
p61858,Mame Biram Diouf,Forward,Senegal,12/16/1987,185
p6186,Yordi,Forward,Spain,9/14/1974,185
p61887,Bongani Khumalo,Defender,South Africa,1/6/1987,188
p61898,Mix Diskerud,Midfielder,United States,10/2/1990,184
p61916,Stefan Johansen,Midfielder,Norway,1/8/1991,182
p61933,Shane Duffy,Defender,Ireland,1/1/1992,193
p61934,Jo Inge Berget,Forward,Norway,9/11/1990,184
p61944,Shane Ferguson,Defender,Northern Ireland,7/12/1991,178
p62023,Jonathan Parr,Defender,Norway,10/21/1988,182
p6219,Sylvain Distin,Defender,France,12/16/1977,193
p6220,Aliou Cisse,Midfielder,Senegal,3/24/1976,180
p6223,Talal El Karkouri,Defender,Morocco,7/8/1976,186
p6224,Bernard Mendy,Defender,France,8/20/1981,180
p6227,Ali Benarbia,Midfielder,Algeria,10/8/1968,173
p6228,Édouard Cissé,Midfielder,France,3/30/1978,186
p6229,Pierre Ducrocq,Midfielder,France,12/18/1976,180
p6230,Jay Jay Okocha,Midfielder,Nigeria,8/14/1973,175
p62305,Vlad Chiriches,Defender,Romania,11/14/1989,184
p6231,Stéphane Dalmat,Midfielder,France,2/16/1979,181
p6233,Laurent Robert,Midfielder,France,5/21/1975,173
p62372,Rafael Romo,Goalkeeper,Venezuela,2/25/1990,197
p62398,Nemanja Matic,Midfielder,Serbia,8/1/1988,194
p62399,Dusan Tadic,Midfielder,Serbia,11/20/1988,181
p6240,Shola Ameobi,Forward,Nigeria,10/12/1981,190
p62419,Nikica Jelavic,Forward,Croatia,8/27/1985,187
p6245,Patrick Blondeau,Defender,France,1/27/1968,174
p6247,Sébastien Pérez,Defender,France,11/24/1973,178
p6249,Bruno N'Gotty,Defender,France,6/10/1971,185
p6251,Abdoulaye Méité,Defender,Cote D`Ivoire,0000-00-00,\N
p6252,Zoumana Camara,Defender,France,4/3/1979,182
p6253,Lilian Martin,Defender,France,5/28/1971,183
p6254,William Gallas,Defender,France,8/17/1977,181
p6256,Klas Ingesson,Midfielder,Sweden,8/20/1968,191
p6261,Djamel Belmadi,Midfielder,Algeria,0000-00-00,\N
p6267,Ibrahima Bakayoko,Forward,Cote D`Ivoire,0000-00-00,\N
p6272,Jean-Alain Boumsong,Defender,France,12/14/1979,190
p62748,Billy Dennehy,Midfielder,Ireland,2/17/1987,180
p6277,Stephane Guivarc'h,Forward,France,9/6/1970,179
p6278,Teemu Tainio,Midfielder,Finland,11/27/1979,176
p6285,Amdy Faye,Midfielder,Senegal,3/12/1977,183
p6286,Djibril Cissé,Forward,France,8/12/1981,183
p6290,Olivier Kapo,Midfielder,France,9/27/1980,185
p6295,Khalilou Fadiga,Midfielder,Senegal,12/30/1974,183
p62974,Erik Lamela,Midfielder,Argentina,3/4/1992,181
p6298,Zdenek Grygera,Defender,Czech Republic,0000-00-00,\N
p6299,Vladimir Labant,Defender,Slovakia,6/8/1974,188
p63078,Jóan Símun Edmundsson,Forward,Faroe Islands,7/26/1991,185
p6311,Jirí Jarosik,Midfielder,Czech Republic,10/27/1977,195
p63370,James McClean,Midfielder,Ireland,4/22/1989,180
p63426,Enda Stevens,Defender,Ireland,7/9/1990,183
p63480,Stephen Bradley,Midfielder,Ireland,11/19/1984,170
p6350,Tomasz Radzinski,Forward,Canada,12/14/1973,174
p6362,Aruna Dindane,Forward,Cote D`Ivoire,0000-00-00,\N
p6366,Kevin Kyle,Forward,Scotland,6/7/1981,191
p6367,Scott Taylor,Midfielder,England,11/23/1970,178
p6383,Toni Kallio,Defender,Finland,8/9/1978,193
p6406,Giuseppe Mazzarelli,Forward,Switzerland,0000-00-00,\N
p6434,Razvan Rat,Defender,Romania,5/26/1981,178
p6476,Patrick Valery,Defender,France,7/3/1969,178
p6482,Lilian Nalis,Midfielder,France,9/29/1971,185
p6483,Piotr Swierczewski,Midfielder,Poland,4/8/1972,180
p6484,Pierre-Yves André,Forward,France,0000-00-00,\N
p6487,Pierre Laurent,Midfielder,France,12/13/1970,173
p6497,Jerome Bonnissel,Midfielder,France,4/16/1973,178
p6498,Francois Grenet,Defender,France,3/8/1975,180
p6500,David Sommeil,Defender,France,8/10/1974,178
p6504,Sylvain Legwinski,Midfielder,France,6/10/1973,185
p6507,Alexei Smertin,Midfielder,Russia,5/1/1975,173
p6516,Brian McBride,Forward,United States,6/19/1972,185
p65314,Thordur Ingason,Goalkeeper,Iceland,0000-00-00,\N
p65403,Tim McCann,Defender,Northern Ireland,3/22/1980,175
p6541,Ferdinand Coly,Defender,Senegal,9/10/1973,179
p6543,Franck Dumas,Defender,France,1/9/1968,180
p6544,Valérien Ismaël,Defender,France,9/28/1975,191
p6545,Youl Mawene,Defender,France,7/16/1979,185
p6547,Franck Queudrue,Defender,France,8/27/1978,183
p6554,Michael Debeve,Midfielder,France,12/1/1970,183
p6557,El Hadji Diouf,Forward,Senegal,1/15/1981,183
p6558,Lamine Sakho,Forward,Senegal,9/28/1977,178
p6559,Antoine Sibierski,Midfielder,France,8/5/1974,188
p6563,Pascal Cygan,Defender,France,4/29/1974,192
p65807,Stefan Savic,Defender,Montenegro,1/8/1991,187
p6587,Patrice Carteron,Defender,France,7/30/1970,183
p6590,Florent Laville,Defender,France,8/7/1973,185
p6596,Steed Malbranque,Midfielder,France,1/6/1980,171
p65972,Declan John,Defender,Wales,6/30/1995,178
p6601,Steve Marlet,Forward,France,1/10/1974,180
p6608,Taribo West,Defender,Nigeria,3/26/1974,185
p6618,Andriy Shevchenko,Forward,Ukraine,9/29/1976,183
p66221,Andre Blackman,Defender,England,11/10/1990,183
p66228,Filip Djuricic,Midfielder,Serbia,1/30/1992,176
p66242,Davy Pröpper,Midfielder,Netherlands,9/2/1991,185
p66247,Marvin Zeegelaar,Defender,Netherlands,8/12/1990,186
p6644,Roque Júnior,,Brazil,8/31/1976,186
p66583,Hendry Thomas,Midfielder,Honduras,2/23/1985,181
p66587,Craig Eastmond,Midfielder,England,12/9/1990,173
p66588,Luke Ayling,Defender,England,8/25/1991,185
p66589,Gilles Sunu,Forward,Togo,3/30/1991,181
p66601,Björn Bussmann,Goalkeeper,Germany,3/18/1991,185
p6661,Sebastien Schemmel,Defender,France,6/2/1975,178
p6667,Mario Espartero,Midfielder,France,1/17/1978,173
p6668,Chris Bennion,Goalkeeper,Scotland,8/30/1980,188
p66733,Juan Cuadrado,Midfielder,Colombia,5/26/1988,179
p66749,Romelu Lukaku,Forward,Belgium,5/13/1993,190
p66797,Simon Mignolet,Goalkeeper,Belgium,3/6/1988,193
p6681,Martin Djetou,Midfielder,France,1/15/1974,180
p66838,Cenk Tosun,Forward,Turkey,6/7/1991,183
p66842,André Schürrle,Midfielder,Germany,11/6/1990,184
p6688,Ousmane Dabo,Midfielder,France,2/8/1977,183
p66921,Ashley Eastham,Defender,England,3/22/1991,191
p6694,Shabani Nonda,Forward,DR Congo,0000-00-00,\N
p66957,Rémy Cabella,Midfielder,France,3/8/1990,171
p66975,Luka Milivojevic,Midfielder,Serbia,4/7/1991,186
p66978,Marvin Sordell,Forward,England,2/17/1991,178
p670,Danny Granville,Defender,England,1/19/1975,180
p6708,Mathieu Berson,Midfielder,France,2/23/1980,180
p67089,Martin Dúbravka,Goalkeeper,Slovakia,1/15/1989,190
p6714,Salomon Olembé,Midfielder,Cameroon,12/8/1980,170
p67184,Roderick Miranda,Defender,Portugal,3/30/1991,191
p6723,Viorel Moldovan,Forward,Romania,7/8/1972,178
p67242,Filip Kiss,Midfielder,Slovakia,10/13/1990,186
p6730,Lamine Diatta,Defender,Senegal,7/2/1975,183
p6734,Anthony Réveillere,Defender,France,11/10/1979,181
p6735,Christian Bassila,Midfielder,France,10/5/1977,192
p67412,Etien Velikonja,Forward,Slovenia,12/26/1988,178
p6744,Lee Grant,Goalkeeper,England,1/27/1983,193
p6749,Cyril Chapuis,,France,3/21/1979,183
p67527,Allan-Roméo Nyom,Defender,Cameroon,5/10/1988,188
p6769,Salif Diao,Midfielder,Senegal,2/10/1977,185
p67731,Alejandro Faurlin,Midfielder,Argentina,8/9/1986,185
p67734,Matthew Lund,Midfielder,Northern Ireland,11/21/1990,170
p67735,Ben Marshall,Midfielder,England,3/29/1991,183
p6783,Bjorn Tore Kvarme,Defender,Norway,6/17/1972,185
p6784,Lucien Mettomo,Defender,Cameroon,4/19/1977,186
p6787,Jean-Guy Wallemme,Defender,France,8/10/1967,185
p68002,Ben Reeves,Defender,Northern Ireland,11/19/1991,178
p6808,Habib Beye,Defender,Senegal,10/19/1977,183
p68205,Anton Peterlin,Midfielder,United States,4/4/1987,180
p68250,Matej Delac,Goalkeeper,Croatia,8/20/1992,190
p68259,Chris Mavinga,Defender,DR Congo,5/26/1991,182
p68312,Xherdan Shaqiri,Midfielder,Switzerland,10/10/1991,169
p6851,Andreas Isaksson,Goalkeeper,Sweden,10/3/1981,200
p68582,Andrej Kramaric,Forward,Croatia,6/19/1991,177
p6863,Andrejs Stolcers,Midfielder,Latvia,7/8/1974,180
p68660,Bence Szabó,,Hungary,1/10/1990,190
p6881,Amir Karic,Defender,Slovenia,12/31/1973,185
p68815,Steven Caulker,Defender,Sierra Leone,12/29/1991,191
p6894,Jovan Kirovski,Midfielder,United States,3/18/1976,186
p68983,Matthew Lowton,Defender,England,6/9/1989,180
p69140,Shkodran Mustafi,Defender,Germany,4/17/1992,184
p69143,Juraj Kucka,Midfielder,Slovakia,2/26/1987,186
p6920,Isaac Okoronkwo,Defender,Nigeria,5/1/1978,187
p6930,Stelios Giannakopoulos,Midfielder,Greece,7/12/1974,170
p6959,Mario Jardel,Forward,Brazil,9/18/1973,185
p6967,Bülent Akin,Midfielder,Turkey,8/28/1979,185
p6972,Walter Pandiani,Forward,Uruguay,4/27/1976,185
p6991,Angelos Basinas,Midfielder,Greece,1/3/1976,180
p6994,Giorgos Karagounis,Midfielder,Greece,3/6/1977,176
p69960,Philipp Wollscheid,Defender,Germany,3/6/1989,194
p7013,Stig Johansen,Forward,Norway,6/13/1972,175
p7015,Rade Prica,Forward,Sweden,6/30/1980,185
p7029,Hernán Crespo,Forward,Argentina,7/5/1975,184
p7034,Juan Sebastián Verón,Midfielder,Argentina,3/9/1975,182
p7035,Attilio Lombardo,Midfielder,Italy,1/6/1966,178
p7036,Fabrizio Ravanelli,Forward,Italy,12/11/1968,188
p70428,Sergio Tejera,Midfielder,Spain,5/28/1990,180
p7043,Arni Gauter Arason,Goalkeeper,Iceland,5/7/1975,188
p7052,Stale Stensaas,,Norway,7/7/1971,178
p70755,Frank Nouble,Forward,England,9/24/1991,190
p70760,Anthony Edgar,Midfielder,England,9/30/1990,172
p70762,Olly Lee,Midfielder,England,7/11/1991,181
p70767,Matt Fry,Defender,England,9/26/1990,185
p70769,Cristian Montaño,Forward,Colombia,12/11/1991,186
p70771,Ahmed Abdullah,Forward,Saudi Arabia,11/12/1991,173
p7086,Jari Litmanen,Forward,Finland,2/20/1971,182
p7093,William Prunier,Defender,France,8/14/1967,185
p7097,Laurent Courtois,Midfielder,France,9/11/1978,173
p7101,Mehdi Nafti,Midfielder,Tunisia,11/28/1978,175
p7117,Sekou Berthe,Defender,Mali,7/10/1977,193
p7127,Luciano Zavagno,Defender,Argentina,8/6/1977,183
p71416,Sebastian Olszar,Forward,Poland,12/16/1981,182
p7154,Hidetoshi Nakata,Midfielder,Japan,0000-00-00,\N
p71639,Stephen Sama,Defender,Germany,3/5/1993,189
p7166,Matteo Ferrari,Defender,Italy,12/5/1979,188
p717,David Robertson,Midfielder,Scotland,10/17/1968,180
p71738,Marco Stiepermann,Midfielder,Germany,2/9/1991,190
p7185,Philemon Masinga,Forward,South Africa,6/21/1969,188
p719,David Hopkin,Midfielder,Scotland,8/21/1970,183
p7195,John Mensah,Defender,Ghana,11/29/1982,178
p71963,Ulises Dávila,Midfielder,Mexico,4/13/1991,172
p720,Bruno Ribeiro,Midfielder,Portugal,10/22/1975,173
p7209,Pierre Wome,Defender,Cameroon,3/26/1979,181
p72222,Mateusz Klich,Midfielder,Poland,6/13/1990,183
p7235,Nicola Ventola,Forward,Italy,5/24/1978,185
p72681,Denis Odoi,Defender,Belgium,5/27/1988,178
p72799,Luca Scapuzzi,Forward,Italy,4/15/1991,182
p72950,Jeffrey Ntuka,Defender,South Africa,5/10/1985,176
p7312,Sixto Peralta,Midfielder,Argentina,4/16/1979,175
p73314,Willian José,Forward,Brazil,11/23/1991,189
p73321,Wes Fletcher,Forward,England,2/28/1991,180
p7339,Alessandro Pellicori,Forward,Italy,7/22/1981,181
p73426,Andre Gray,Forward,Jamaica,6/26/1991,178
p73439,Ole Söderberg,Goalkeeper,Sweden,7/20/1990,194
p73442,Joe Mason,Forward,England,5/13/1991,178
p73446,Elvijs Putnins,Goalkeeper,Latvia,6/12/1991,188
p73459,Jazz Richards,Midfielder,Wales,4/12/1991,185
p73463,Casey Thomas,Forward,Wales,11/14/1990,179
p73470,Josh Knight,Midfielder,Wales,11/16/1990,185
p73472,Lateef Elford-Alliyu,Forward,Nigeria,6/1/1992,173
p73494,Grzegorz Krychowiak,Midfielder,Poland,1/29/1990,186
p73698,Miguel Layún,Defender,Mexico,6/25/1988,180
p73716,Jack Hunt,Defender,England,12/6/1990,175
p7374,Dino Baggio,,Italy,7/24/1971,188
p73816,Ben Roberts,Goalkeeper,England,6/22/1975,188
p7386,Patrick Mboma,Forward,Cameroon,11/15/1970,186
p73889,Diafra Sakho,Forward,Senegal,12/24/1989,184
p73983,Curtis Obeng,Defender,England,2/14/1989,173
p73994,Fernando Guerrero,,Ecuador,7/31/1989,170
p7400,Marco Materazzi,Defender,Italy,8/19/1973,193
p74033,Sam Clucas,Midfielder,England,9/25/1990,178
p74192,Marvin Johnson,Midfielder,England,12/1/1990,178
p74208,Paul Pogba,Midfielder,France,3/15/1993,191
p74230,Patrick van Aanholt,Defender,Netherlands,8/29/1990,176
p74235,Román Golobart,Defender,Spain,3/21/1992,193
p74297,Leandro Bacuna,Midfielder,Curacao,8/21/1991,187
p74363,Itay Shechter,Forward,Israel,2/22/1987,178
p74375,Ezequiel Schelotto,Defender,Argentina,5/23/1989,187
p7445,Marco Amelia,Goalkeeper,Italy,4/2/1982,190
p74471,Aaron Mooy,Midfielder,Australia,9/15/1990,174
p7459,David Pizarro,Midfielder,Chile,9/11/1979,170
p74854,Simon Moore,Goalkeeper,England,5/19/1990,191
p74959,Louis Almond,Forward,England,1/5/1992,180
p75039,Nik Kudiersky,Defender,England,2/15/1991,185
p75040,Chris Anderson,Midfielder,England,10/2/1990,181
p75041,Alex-Ray Harvey,Midfielder,England,4/4/1990,168
p75043,Ben Hoskin,Defender,England,10/8/1990,185
p75047,Cody Arnoux,Forward,United States,0000-00-00,\N
p75115,Callum Wilson,Forward,England,2/27/1992,180
p7515,Grégory Vignal,Defender,France,7/19/1981,182
p7522,Ebi Smolarek,Midfielder,Poland,1/9/1981,178
p7524,Petri Pasanen,Defender,Finland,9/24/1980,187
p7525,Steven Pienaar,Midfielder,South Africa,3/17/1982,170
p7545,Steven Caldwell,Defender,Scotland,9/12/1980,181
p7546,Kevin McLeod,Midfielder,England,9/12/1980,180
p7547,Peter Clarke,Defender,England,1/3/1982,183
p7549,Alton Thelwell,Defender,England,9/5/1980,183
p7551,Joleon Lescott,Defender,England,8/16/1982,190
p75773,Lee Chung-Yong,Midfielder,South Korea,7/2/1988,180
p75804,Diego Fabbrini,Forward,Italy,7/31/1990,181
p75826,Danny Ward,Forward,England,12/11/1991,178
p75841,Joe McKee,Midfielder,Scotland,10/31/1992,180
p75880,Daniel Ayala,Defender,Spain,11/7/1990,190
p7597,David Connolly,Forward,Ireland,6/6/1977,173
p75992,James Spray,Forward,England,12/2/1992,183
p75996,Jordan Cook,Forward,England,3/20/1990,174
p76010,Gary Mills,Midfielder,England,11/11/1961,175
p76226,Chris Lynch,Defender,England,1/31/1991,191
p76227,Fraser Fyvie,Midfielder,Scotland,3/27/1993,172
p7627,Tony Capaldi,Midfielder,Northern Ireland,8/12/1981,183
p76306,Lukas Rupp,Midfielder,Germany,1/8/1991,178
p7631,David Vaughan,Midfielder,Wales,2/18/1983,171
p7635,Stephen Hunt,Midfielder,Ireland,8/1/1981,175
p76356,Gautier Mahoto,Midfielder,France,2/21/1992,181
p76357,Tom Cairney,Midfielder,Scotland,1/20/1991,186
p76358,James Hurst,Defender,England,1/31/1992,183
p76359,Phil Jones,Defender,England,2/21/1992,180
p7636,Steve Kabba,Forward,England,3/7/1981,178
p76360,Nathaniel Mendez-Laing,Midfielder,England,4/15/1992,180
p7637,Elvis Hammond,Forward,Ghana,10/6/1980,177
p7638,Mark Hudson,Defender,England,3/30/1982,185
p7640,Gareth Williams,Midfielder,Scotland,12/16/1981,180
p76428,Dave Parton,Goalkeeper,England,11/22/1992,185
p76429,Louis Moult,Forward,England,5/14/1992,183
p7645,Phil Jagielka,Midfielder,England,8/17/1982,180
p76490,Matthew Saunders,Midfielder,England,9/12/1989,180
p7650,Matthew Hamshaw,Midfielder,England,1/1/1982,178
p7652,Derek Geary,Defender,Ireland,6/19/1980,168
p7653,Owen Morrison,Forward,Northern Ireland,12/8/1981,173
p76542,Ki Sung-Yueng,Midfielder,South Korea,1/24/1989,189
p7659,Iain Hume,Forward,Canada,10/30/1983,170
p76593,Marlon Pack,Midfielder,England,3/25/1991,188
p7664,Lee Cook,Forward,England,8/3/1982,175
p7666,Michael Thomas,Midfielder,England,8/24/1967,175
p7670,Keith Andrews,Midfielder,Ireland,9/13/1980,183
p7674,Mark Clyde,Defender,Northern Ireland,12/27/1982,185
p76743,Samuel Cox,Midfielder,Guyana,10/10/1990,165
p76749,Tom Kilbey,Midfielder,England,10/22/1990,191
p7681,Kevin O'Connor,Forward,Ireland,2/24/1982,180
p7698,Chris Armstrong,Defender,Scotland,8/5/1982,175
p7712,Sam Ricketts,Defender,Wales,10/11/1981,185
p7715,Michael Twiss,Midfielder,England,12/26/1977,180
p7718,Jamie Ashdown,Goalkeeper,England,11/30/1980,178
p77305,Oussama Assaidi,Midfielder,Morocco,8/15/1988,177
p77359,Florian Lejeune,Defender,France,5/20/1991,189
p7741,Mick Galloway,Midfielder,Scotland,10/13/1974,180
p77453,Jeffrey Bruma,Defender,Netherlands,11/13/1991,190
p77454,Fabio Borini,Forward,Italy,3/29/1991,180
p77542,Michael Uwezu,Forward,England,12/12/1990,170
p77543,Keanu Marsh-Brown,Defender,Guyana,10/8/1992,181
p77544,Alex Smith,Defender,England,10/31/1991,175
p77610,Danny Batth,Defender,England,9/21/1990,191
p77637,David Ball,Forward,England,12/14/1989,183
p7776,Chris Greenacre,Forward,England,12/23/1977,180
p77760,Cristian Gamboa,Defender,Costa Rica,10/24/1989,175
p77762,Bryan Oviedo,Defender,Costa Rica,2/18/1990,172
p77770,Jan Sebek,Goalkeeper,Czech Republic,3/31/1991,194
p77777,Ahmed Hegazi,Defender,Egypt,1/25/1991,193
p7778,Lee Williamson,Midfielder,Jamaica,6/7/1982,178
p77794,Kieran Trippier,Defender,England,9/19/1990,178
p77796,Alex Nimely,Forward,England,5/11/1991,180
p77800,Gary Gardner,Midfielder,England,6/29/1992,188
p77801,Andrew Tutte,Midfielder,England,9/21/1990,175
p77815,Dan Preston,Defender,England,9/26/1991,180
p77816,James Tavernier,Defender,England,10/31/1991,182
p77817,Lennard Sowah,Defender,Germany,8/23/1992,187
p77818,James Shea,Goalkeeper,England,6/16/1991,186
p77875,Yun Suk-Young,Defender,South Korea,2/13/1990,182
p77877,Kim Bo-Kyung,Midfielder,South Korea,10/6/1989,178
p7789,Wesley Boyle,Midfielder,Northern Ireland,3/30/1979,178
p7792,Hannu Tihinen,Defender,Finland,7/1/1976,190
p7799,Shefki Kuqi,Forward,Finland,11/10/1976,191
p7800,Aki Riihilahti,Midfielder,Finland,9/9/1976,185
p78006,Jamie Proctor,Forward,England,3/25/1992,188
p78007,Joshua King,Forward,Norway,1/15/1992,180
p78008,Magnus Wolff Eikrem,Midfielder,Norway,8/8/1990,173
p78056,Oriol Romeu,Midfielder,Spain,9/24/1991,183
p7809,Bosko Balaban,Forward,Croatia,10/15/1978,180
p78091,Gastón Ramírez,Midfielder,Uruguay,12/2/1990,183
p7810,Stipe Pletikosa,Goalkeeper,Croatia,1/8/1979,193
p78108,Sebastián Coates,Defender,Uruguay,10/7/1990,196
p7815,Igor Biscan,Midfielder,Croatia,5/4/1978,191
p78154,Jayden Stockley,Forward,England,9/15/1993,188
p78219,Gai Assulin,Midfielder,Israel,4/9/1991,177
p7822,Gavin Holligan,Forward,England,6/13/1980,178
p7824,Idan Tal,Midfielder,Israel,9/13/1975,178
p78270,Hope Akpan,Midfielder,Nigeria,8/14/1991,182
p78293,Hólmar Örn Eyjólfsson,Defender,Iceland,8/6/1990,190
p78315,Joel Robles,Goalkeeper,Spain,6/17/1990,195
p78356,Charlie Austin,Forward,England,7/5/1989,188
p78412,Shinji Okazaki,Forward,Japan,4/16/1986,174
p78464,Moses Barnett,Defender,England,12/3/1990,191
p78472,George Francomb,Defender,England,9/8/1991,180
p78586,Daniel Emmanuel,Midfielder,England,7/27/1982,\N
p78603,Jonathan Bond,Goalkeeper,England,5/19/1993,196
p78607,Kenny McLean,Midfielder,Scotland,1/8/1992,183
p78773,James Collins,Forward,Ireland,12/1/1990,188
p78774,David Davis,Midfielder,England,2/20/1991,173
p78778,Nick Proschwitz,Forward,Germany,11/28/1986,192
p78791,Adam Dawson,,England,10/5/1992,175
p78827,Adam Tull,Midfielder,Philippines,5/8/1991,165
p78828,Gael N'Lundulu,Forward,France,4/29/1992,182
p78829,Ryan Connor,Defender,England,12/13/1991,171
p78830,Harry Kane,Forward,England,7/28/1993,188
p78898,Michael Hall,Midfielder,England,11/30/1990,178
p78911,Kadeem Harris,Midfielder,England,6/8/1993,175
p78916,Dan Burn,Defender,England,5/9/1992,198
p7896,Efan Ekoku,Forward,Nigeria,6/8/1967,188
p7898,Rati Aleksidze,Midfielder,Georgia,8/3/1978,186
p7899,Gary Montgomery,Goalkeeper,England,8/10/1982,188
p7900,Hans Segers,Goalkeeper,Netherlands,10/30/1961,180
p7906,Damien Delaney,Defender,Ireland,7/20/1981,191
p7907,Stuart Parnaby,Defender,England,7/19/1982,178
p79179,Stefan Payne,Forward,England,8/10/1991,178
p79228,Pape Souaré,Defender,Senegal,6/6/1990,178
p79287,Tom Eaves,Forward,England,1/14/1992,191
p7933,Fabricio Coloccini,Defender,Argentina,1/22/1982,183
p7941,Martin Jiranek,Defender,Czech,5/25/1979,183
p7945,Vlastimil Vidlicka,Defender,Czech Republic,7/2/1981,178
p79479,Achraf Lazaar,Defender,Morocco,1/22/1992,184
p7958,Jermain Defoe,Forward,England,10/7/1982,171
p7959,Asier Del Horno,Defender,Spain,1/19/1981,183
p79615,Josh Dawkin,Midfielder,Wales,1/16/1992,175
p79619,Jonathan Hogg,Midfielder,England,12/6/1988,170
p7962,Clarence Acuna,Midfielder,Chile,2/8/1975,178
p797,Stephen McPhail,Midfielder,Ireland,12/9/1979,173
p7972,Bojan Djordjic,Midfielder,Sweden,2/6/1982,183
p7973,Michael Stewart,Midfielder,Scotland,2/26/1981,180
p79733,Scott Malone,Defender,England,3/25/1991,189
p7982,Bruce Grobbelaar,Goalkeeper,Zimbabwe,10/6/1957,185
p7984,Steve Nicol,Defender,Scotland,12/11/1961,178
p79843,George Thorne,Midfielder,England,1/4/1993,188
p7985,Gary Gillespie,Defender,Scotland,7/5/1960,188
p79852,Jed Steer,Goalkeeper,England,9/23/1992,183
p7987,Ray Houghton,Midfielder,Ireland,1/6/1962,170
p7988,Kevin Ellison,Midfielder,England,2/23/1979,185
p7989,John Barnes,Midfielder,England,11/7/1963,181
p7991,Nigel Spackman,Defender,England,12/2/1960,185
p79910,Scott Hogan,Forward,Ireland,4/13/1992,180
p7993,Jan Mølby,Midfielder,Denmark,7/4/1963,185
p79933,Oliver Gill,Defender,England,9/15/1990,186
p79934,Oliver Norwood,Midfielder,Northern Ireland,4/12/1991,180
p7994,Peter Beardsley,Forward,England,1/18/1961,173
p7995,Ian Rush,Forward,Wales,10/20/1961,180
p79994,Cameron Stewart,Midfielder,England,4/8/1991,172
p8001,Gary Crosby,Midfielder,England,5/8/1964,173
p8003,Nigel Clough,Forward,England,3/19/1966,176
p8004,Neil Webb,Midfielder,England,7/30/1963,183
p8006,Colin Foster,Defender,England,7/16/1964,193
p80061,Ryan Noble,Forward,England,6/11/1991,180
p80066,George Williams,Midfielder,Wales,9/7/1995,172
p8007,Terry Wilson,Midfielder,England,2/8/1969,183
p80146,Jordan Ayew,Forward,Ghana,9/11/1991,182
p80178,Jake Bidwell,Defender,England,3/21/1993,183
p80179,Adam Forshaw,Midfielder,England,10/8/1991,174
